title;link;
Executiva da Huawei é liberada de prisão domiciliar;"https://g1.globo.com/mundo/noticia/2021/09/25/executiva-da-huawei-e-liberada-de-prisao-domiciliar-e-volta-para-a-china-apos-acordo-com-eua.ghtml";
Rio busca 227 mil na repescagem com 'escolha' de vacina;"https://oglobo.globo.com/rio/com-fim-da-vacinacao-por-idade-prefeitura-do-rio-agora-busca-227-mil-na-repescagem-oferecendo-escolha-de-vacina-25212634?utm_source=globo.com&utm_medium=oglobo";
SP aplica reforço em imunossuprimidos e idosos;"https://g1.globo.com/sp/sao-paulo/noticia/2021/09/25/cidade-de-sp-aplica-neste-sabado-reforco-da-vacina-contra-covid-em-imunossuprimidos-acima-de-18-anos-e-idosos-a-partir-de-80.ghtml";
PF recupera garrafas de vinho furtadas do MRE;"https://g1.globo.com/politica/noticia/2021/09/25/pf-recupera-duas-garrafas-de-vinho-furtadas-de-adega-do-mre-e-avaliadas-em-quase-r-60-mil.ghtml";
25% aprovam e 35% reprovam atuação do STF;"https://g1.globo.com/politica/noticia/2021/09/25/25percent-aprovam-e-35percent-reprovam-atuacao-dos-ministros-do-stf-diz-datafolha.ghtml";
Cesar Maia: 'DEM migrou e fusão com PSL será confusa';"https://oglobo.globo.com/politica/entrevista-dem-migrou-para-direita-fusao-com-psl-sera-confusa-diz-ex-prefeito-do-rio-cesar-maia-25212675?utm_source=globo.com&utm_medium=oglobo";
Federais da bancada DEM-PSL planejam motim;"https://extra.globo.com/noticias/extra-extra/federais-da-futura-bancada-dem-psl-planejam-motim-contra-rumos-da-fusao-25212217.html";
Fotógrafo flagra relâmpago raro que parece explosão de fogo, vídeo;"https://oglobo.globo.com/mundo/epoca/fotografo-porto-riquenho-registra-relampago-raro-conhecido-como-jato-gigante-com-bolas-de-fogo-veja-video-25212954?utm_source=globo.com&utm_medium=oglobo";
São Paulo registra chuva com granizo e surpreende moradores, veja imagens;"https://g1.globo.com/sp/sao-paulo/noticia/2021/09/25/sp-registra-chuva-e-queda-de-granizo-neste-sabado-veja-video.ghtml";
Mãe faz 'chá de revelação de DNA’ após homem duvidar da paternidade;"https://g1.globo.com/go/goias/noticia/2021/09/25/mae-faz-cha-de-revelacao-de-dna-apos-homem-duvidar-da-paternidade-de-menino-video.ghtml";
Pai mantém filhos de 4 e 12 anos reféns por mais de seis horas e atira em ex-mulher;"https://g1.globo.com/mt/mato-grosso/noticia/2021/09/25/pai-mantem-filhos-de-4-e-12-anos-refens-por-mais-de-seis-horas-e-atira-no-rosto-de-ex-mulher-em-mt.ghtml";
Polícia investiga se pediatra foi morto por alertar sobre suposto abuso de criança;"https://g1.globo.com/ba/bahia/noticia/2021/09/25/apos-denuncia-de-parentes-policia-investiga-se-pediatra-foi-morto-por-alertar-familia-sobre-suposto-abuso-sexual-contra-crianca.ghtml";
Jovem de 18 anos descobre novo asteroide em pesquisa para Nasa na Grande BH;"https://g1.globo.com/mg/minas-gerais/video/jovem-de-18-anos-descobre-novo-asteroide-no-espaco-durante-pesquisa-para-nasa-na-grande-bh-9891519.ghtml";
Jovens utilizam vídeos do Tik Tok como currículo, e empresas já divulgam processos seletivos pela rede;"https://cbn.globoradio.globo.com/media/audio/354006/jovens-utilizam-videos-do-tik-tok-como-curriculo.htm";
Jovem que mobilizou mais de 170 a doarem sangue morre em SP: 'Lutou bravamente';"https://g1.globo.com/sp/santos-regiao/noticia/2021/09/25/jovem-que-mobilizou-mais-de-170-a-doarem-sangue-morre-em-sp-lutou-bravamente.ghtml";
Mãe de integrantes da banda de rock Kings of Leon morre e homenagens emocionam redes;"https://revistamonet.globo.com/Musica/noticia/2021/09/mae-de-integrantes-da-banda-de-rock-kings-leon-morre-e-homenagens-emocionam-redes.html";
Impulsione as vendas com novas formas de pagamento;"https://g1.globo.com/especial-publicitario/pegn-cielo/noticia/2021/07/27/inovacao-nas-formas-de-pagamento-e-otima-oportunidade-para-o-lojista.ghtml";
Chuva embaralha classificação e Norris dá pole à McLaren pela 1ª vez desde 2012;"https://ge.globo.com/motor/formula-1/noticia/gp-da-russia-norris-coloca-mclaren-na-pole-pela-1a-vez-desde-2012.ghtml";
Fla finaliza preparação para encarar América-MG, e Renato poupará alguns titulares;"https://ge.globo.com/futebol/times/flamengo/noticia/flamengo-finaliza-preparacao-para-encarar-o-america-mg-e-renato-poupara-alguns-titulares.ghtml";
Jon Jones é solto após pagar fiança em Las Vegas e audiência fica para 26 de outubro;"https://ge.globo.com/combate/noticia/jon-jones-e-solto-apos-pagar-fianca-em-las-vegas-e-audiencia-fica-para-26-de-outubro.ghtml";
Rivalidade, favoritismo total e revanche histórica formam cardápio do UFC 266 hoje;"https://ge.globo.com/combate/noticia/ufc-266-rivalidade-favoritismo-total-e-revanche-historica-formam-cardapio-do-evento-em-las-vegas.ghtml";
Calderano vence esloveno em revanche e fatura título inédito no Circuito Mundial;"https://ge.globo.com/tenis-de-mesa/noticia/hugo-calderano-e-campeao-em-doha-e-fatura-1o-titulo-do-circuito-mundial.ghtml";
Tite projeta reta final das Eliminatórias e quer seguir fazendo observações na Seleção;"https://ge.globo.com/video/tite-projeta-reta-final-das-eliminatorias-e-quer-seguir-fazendo-observacoes-na-selecao-9890329.ghtml";
Caio Ribeiro 'foge' de Atlético-MG, Fla e Palmeiras e dá três dicas para a rodada #22;"https://ge.globo.com/cartola-fc/dicas/noticia/cartola-fc-2021-caio-ribeiro-foge-de-atletico-mg-fla-e-palmeiras-e-da-tres-dicas-para-a-rodada-22.ghtml";
Mais ofensivo, maduro e confiante: Gerson analisa nova vida no Olympique de Marselha;"https://ge.globo.com/futebol/futebol-internacional/futebol-frances/noticia/mais-ofensivo-maduro-e-confiante-gerson-analisa-nova-vida-no-olympique-de-marselha.ghtml";
Como jogam os times? Em vídeo, comentaristas analisam quem leva vantagem;"https://ge.globo.com/futebol/brasileirao-serie-a/noticia/previa-da-rodada-22-em-video-comentaristas-analisam-jogos-do-brasileirao.ghtml";
NBA nega exceção, e Andrew Wiggins não poderá jogar até se vacinar;"https://ge.globo.com/basquete/nba/noticia/nba-nega-excecao-e-andrew-wiggins-nao-podera-jogar-em-casa-pelos-warriors-ate-se-vacinar.ghtml";
Paolla Oliveira e Diogo Nogueira trocam beijos no palco e empolgam público;"https://revistaquem.globo.com/QUEM-News/noticia/2021/09/paolla-oliveira-e-diogo-nogueira-trocam-beijos-em-palco-de-show.html";
Susana Vieira: 'Dizer que a mulher perde vontade de transar aos 50 é ignorância';"https://oglobo.globo.com/ela/susana-vieira-de-peito-aberto-essa-coisa-de-que-mulher-perde-vontade-de-transar-depois-dos-50-ignorancia-1-25208844?utm_source=globo.com&utm_medium=oglobo";
Isabeli Fontana aproveita folga em hotel de luxo em Monte Carlo;"https://vogue.globo.com/celebridade/noticia/2021/09/isabeli-fontana-aproveita-folga-em-hotel-de-luxo-em-monte-carlo.html";
Chico Buarque e advogada vivem em casas separadas no mesmo prédio;"https://extra.globo.com/famosos/apos-casamento-chico-buarque-carol-proner-vivem-em-casas-separadas-25212640.html";
Tom Cruise e colega de 'Missão: Impossível' terminam namoro secreto e seguem gravando juntos;"https://revistamonet.globo.com/Celebridades/noticia/2021/09/tom-cruise-e-colega-de-missao-impossivel-terminam-namoro-secreto-e-vao-ter-que-continuar-trabalhando-juntos.html";
Fabiula mostra roupas doadas por Gio Ewbank: 'Enxoval para 5 bebês';"https://revistamarieclaire.globo.com/Celebridades/noticia/2021/09/fabiula-nascimento-mostra-roupas-doadas-por-gio-ewbank-um-enxoval-para-cinco-bebes.html";
Karol Conká avalia 'hate' pós-BBB 7 meses depois: 'Passaram dos limites, mas dei motivo';"https://extra.globo.com/famosos/29-karol-conka-fala-de-saida-do-bbb-21-seis-meses-depois-sai-taxada-como-psicopata-25212826";
Será? Fãs apontam que Thiaguinho e Carol Peixinho se vacinaram com o mesmo carro;"https://extra.globo.com/famosos/29-thiaguinho-carol-peixinho-se-vacinam-em-sp-no-mesmo-carro-rumores-de-affair-aumentam-25212927";
Documentário de sequestro de Silvio Santos narra morte de sequestrador e condenação de policiais;"https://extra.globo.com/famosos/doc-sobre-sequestro-de-silvio-santos-narra-ultimos-dias-de-sequestrador-condenacao-de-policiais-por-tortura-25212259.html";
Claudia Raia posa super sexy e ironiza: 'Ah, mas ela tem mais de 50...';"https://vogue.globo.com/celebridade/noticia/2021/09/claudia-raia-posta-foto-e-ironiza.html?234";
Confira as dicas do time Footstats para a rodada 22 do Cartola FC;"https://ge.globo.com/cartola-fc/video/confira-as-dicas-do-time-footstats-para-a-rodada-22-do-cartola-fc-9891544.ghtml";
Quem é melhor? Comentaristas analisam quem são os melhores jogadores de Corinthians e Palmeiras;"https://ge.globo.com/sportv/programas/selecao-sportv/video/quem-e-melhor-comentaristas-analisam-quem-sao-os-melhores-jogadores-de-corinthians-e-palmeiras-9889524.ghtml";
Henrique Fernandes analisa São Paulo x Atlético-MG pela 22ª rodada do Brasileiro;"https://ge.globo.com/video/henrique-fernandes-analisa-sao-paulo-x-atletico-mg-pela-22a-rodada-do-brasileiro-9889267.ghtml";
Dana White sobre prisão de Jon Jones em Las Vegas: 'É algo que nem me choca mais';"https://globosatplay.globo.com/combate/v/9891513/";
Os gols de Uzbequistão 8 x 9 Irã pela Copa do Mundo de Futsal;"https://ge.globo.com/futsal/video/os-gols-de-uzbequistao-8-x-9-ira-pelas-oitavas-de-final-da-copa-do-mundo-de-futsal-9889152.ghtml";
Incêndio atinge apartamento em Betim após curto-circuito em quarto de bebê;"https://g1.globo.com/mg/minas-gerais/video/incendio-atinge-apartamento-em-betim-apos-curto-circuito-em-quarto-de-bebe-9891539.ghtml";
Veja quem são os possíveis sucessores da chanceler alemã, Angela Merkel;"https://g1.globo.com/mundo/video/veja-quem-sao-os-possiveis-sucessores-da-chanceler-alema-angela-merkel-9891474.ghtml";
Semana Pop relembra famosos que se envolveram em brigas de paternidade;"https://g1.globo.com/pop-arte/video/semana-pop-relembra-famosos-que-se-envolveram-em-brigas-de-paternidade-9889943.ghtml";
‘Salas da raiva’ permitem que clientes quebrem objetos e fazem sucesso entre estressados;"https://g1.globo.com/pe/pernambuco/video/salas-da-raiva-permitem-que-clientes-quebrem-objetos-e-fazem-sucesso-entre-estressados-9877822.ghtml";
6 pontos sobre o vulcão nas Ilhas Canárias;"https://g1.globo.com/mundo/video/6-pontos-sobre-o-vulcao-nas-ilhas-canarias-9891313.ghtml";
iPhone desligado também pode ser rastreado, entenda função do iOS 15;"https://www.techtudo.com.br/dicas-e-tutoriais/2021/09/iphone-desligado-tambem-pode-ser-rastreado-entenda-funcao-do-ios-15.ghtml";
Jogo 'doido' de Wario traz vilão como protagonista, veja;"https://www.techtudo.com.br/noticias/2021/09/warioware-get-it-together-conheca-o-jogo-doido-de-wario-e-seus-amigos.ghtml";
Maratona de programação abre inscrições a mentores e estudantes;"https://valorinveste.globo.com/objetivo/empreenda-se/noticia/2021/09/25/maratona-de-programacao-esta-com-inscricoes-abertas-para-mentores-e-estudantes.ghtml";
Seleção brasileira ideal teria retorno de Oscar;"https://ge.globo.com/esports/fifa/noticia/fifa-22-selecao-brasileira-ideal-teria-retorno-de-oscar.ghtml";
Antes do Audi R8 roxo, Leticia Bufoni subia montanhas de Jeep Compass;"https://autoesporte.globo.com/entretenimento/noticia/2021/09/antes-do-audi-r8-roxo-leticia-bufoni-subia-montanhas-de-jeep-compass-para-treinar-snowboard.ghtml";
Preço médio do seguro de carro cai 6% em agosto, veja valor dos mais vendidos;"https://valorinveste.globo.com/produtos/seguros/noticia/2021/09/25/preco-medio-do-seguro-de-carro-cai-6percent-em-agosto-veja-o-valor-dos-mais-vendidos.ghtml";
Extreme E anuncia calendário provisório de 2022, Brasil está nos planos;"https://ge.globo.com/motor/extreme-e/noticia/extreme-e-anuncia-calendario-provisorio-de-2022-brasil-esta-nos-planos.ghtml";
5 ideias de decoração perfeitas para quem tem gato em casa;"https://casavogue.globo.com/Interiores/Ambientes/noticia/2021/09/5-ideias-de-decoracao-perfeitas-para-quem-tem-gato-em-casa.html";
10 curiosidades que todos precisam saber antes de ter um;"https://revistacasaejardim.globo.com/Casa-e-Jardim/Paisagismo/noticia/2021/09/bonsai-10-curiosidades-que-todos-precisam-saber-antes-de-ter-um.html";
Aneel mantém bandeira vermelha 2 na conta de luz de famílias de baixa renda;"https://epocanegocios.globo.com/Brasil/noticia/2021/09/aneel-mantem-bandeira-vermelha-2-sem-reajuste-na-conta-de-luz-de-familias-de-baixa-renda.html";
Edson Celulari relembra momento em que soube da gravidez da esposa;"https://gshow.globo.com/Famosos/noticia/edson-celulari-e-karin-roepke-revelam-expectativas-para-a-chegada-da-filha-e-contam-reacao-de-enzo-e-sophia.ghtml";
Gloria Perez completa 73 anos! Relembre 5 novelas icônicas da autora;"https://gshow.globo.com/novelas/noticia/gloria-perez-completa-73-anos-relembre-5-novelas-iconicas-da-autora.ghtml";
Estilo puro! Confira todos os looks dos técnicos ao longo da 6ª temporada;"https://gshow.globo.com/realities/the-voice-kids/2021/stories/2021/09/25/confira-todos-os-looks-dos-tecnicos-do-the-voice-kids-ao-longo-da-sexta-temporada.ghtml";
Ex-'Nino', Cassio Scapin é hamster que vira gente em 'Bugados';"https://gshow.globo.com/Famosos/noticia/cassio-scapin-e-hamster-que-vira-gente-em-bugados-a-sitcom-infantil-do-gloob.ghtml";
As aventuras de 'Bugados' estão aqui para animar a garotada, veja os novos episódios;"https://globoplay.globo.com/bugados/t/b5mDb7GQds/temporadas/3/?origemld=1020&utm_source=gcom&utm_medium=home&utm_campaign=franjal-card1&utm_term=gloob-bugados";
Nova Temporada de 'Vamos Tocar' chegou ao Canal Bis com Claudinha Leitte;"https://globoplay.globo.com/vamos-tocar/t/5v8Z1bRkkb/temporadas/5/?origemld=1020&utm_source=gcom&utm_medium=home&utm_campaign=franjal-card2&utm_term=bis-vamostocar";
Assinante +Canais assiste à 3ª temporada de 'Coroner' aqui;"https://globoplay.globo.com/coroner/t/pJV7zfMDnQ/temporadas/3/?origemld=1020&utm_source=gcom&utm_medium=home&utm_campaign=franjal-card3&utm_term=universal-coronert3";
Mãe faz 'chá de revelação de DNA’ após homem duvidar da paternidade de menino, vídeo;"https://g1.globo.com/go/goias/noticia/2021/09/25/mae-faz-cha-de-revelacao-de-dna-apos-homem-duvidar-da-paternidade-de-menino-video.ghtml";
Pediatra pode ter sido morto por alertar sobre abuso sexual, diz irmão;"http://g1.globo.com/ba/bahia/noticia/2021/09/24/pediatra-pode-ter-sido-morto-por-alertar-familia-de-suposto-abuso-sexual-contra-crianca-atendida-por-ele-diz-irmao-da-vitima.ghtml";
Michelle alega que se vacinou nos EUA porque recebeu a oferta de médico americano;"http://oglobo.globo.com/politica/michele-alega-que-se-vacinou-nos-estados-unidos-porque-recebeu-oferta-de-medico-americano-25212415?utm_source=globo.com&utm_medium=oglobo";
CPI: Hang financiou blogueiro com ajuda de Eduardo Bolsonaro;"http://g1.globo.com/politica/noticia/2021/09/24/documentos-obtidos-pela-cpi-mostram-que-hang-financiou-blogueiro-acusado-por-fake-news-com-ajuda-de-eduardo-bolsonaro.ghtml";
Posts em redes sociais viram pistas em investigações, mas uso em tribunais é limitado;"https://oglobo.globo.com/brasil/seguranca-publica/posts-em-redes-sociais-viram-pistas-em-investigacoes-mas-uso-em-tribunais-limitado-25212716?utm_source=globo.com&utm_medium=oglobo";
Com um a menos, Fernando Diniz exalta Nenê e vence primeira com o Vasco: 'Vitória do coração';"https://ge.globo.com/futebol/times/vasco/noticia/fernando-diniz-festeja-vitoria-do-vasco-importante-para-um-ganho-de-confianca.ghtml";
Gabriel Jesus marca, e City bate Chelsea na reedição da final da última Champions;"https://ge.globo.com/futebol/futebol-internacional/futebol-ingles/jogo/25-09-2021/Chelsea-Manchestercity.ghtml";
Bruno Fernandes isola pênalti, e Manchester United perde para o Aston Villa;"https://ge.globo.com/futebol/futebol-internacional/futebol-ingles/jogo/25-09-2021/Manchesterunited-Astonvilla.ghtml";
Favoritismos #22: veja as chances de vitória de cada equipe na rodada do Brasileiro;"https://ge.globo.com/espiao-estatistico/noticia/favoritismos-22-veja-as-chances-de-vitoria-de-cada-equipe-na-rodada-do-brasileiro.ghtml";
Filho de Marcelinho Carioca volta a jogar após 2 anos parado e faz gol de falta, vídeo;"https://ge.globo.com/sp/tem-esporte/futebol/copa-paulista/noticia/filho-de-marcelinho-carioca-marca-gol-de-falta-nos-acrescimos-e-evita-derrota-do-sao-caetano-video.ghtml";
Após implante capilar, Paulo Vilhena aparece cabeludo em clique com a namorada;"http://revistaglamour.globo.com/Celebridades/noticia/2021/09/paulo-vilhena-aparece-cabeludo-em-clique-com-namorada.html";
Aos 54 anos, Claudia Raia aparece bem plena e arrasa em foto de lingerie;"http://revistaquem.globo.com/QUEM-News/noticia/2021/09/aos-54-anos-claudia-raia-arrasa-em-foto-de-lingerie.html";
Susana Vieira: 'Dizer que a mulher perde vontade de transar aos 50 é ignorância';"https://oglobo.globo.com/ela/susana-vieira-de-peito-aberto-essa-coisa-de-que-mulher-perde-vontade-de-transar-depois-dos-50-ignorancia-2-25208844?utm_source=globo.com&utm_medium=oglobo";
Grávida, Andressa Urach anuncia fim do casamento: 'Não estou bem';"http://revistaquem.globo.com/QUEM-News/noticia/2021/09/gravida-andressa-urach-anuncia-fim-do-casamento-nao-estou-bem.html";
Aline Riscado arranca suspiros em foto de biquíni: 'Sextou';"https://revistamarieclaire.globo.com/Celebridades/noticia/2021/09/aline-riscado-arranca-suspiros-em-foto-de-biquini-sextou.html";
